0.412	9.274
5.784	13.082
10.748	16.134
9.907	17.450
14.408	19.279
17.421	20.318
12.703	22.698
21.862	22.902
22.226	24.816
22.144	26.256
27.387	28.867
29.007	32.545
33.112	34.918
33.118	35.721
34.802	37.832
38.455	39.175
39.197	42.749
47.498	51.372
54.207	60.466
56.508	61.508
54.118	61.519
54.281	62.490
64.506	66.439
65.878	67.313
66.575	67.403
68.942	69.961
68.142	71.342
68.226	72.105
70.588	72.277
73.303	74.271
72.545	74.600
74.053	75.273
74.758	79.548
76.517	79.752
77.494	79.910
77.556	82.642
82.749	86.689
85.072	87.839
88.009	88.553
88.597	90.036
102.593	111.666
108.210	112.967
108.578	114.150
109.733	116.028
113.386	118.266
116.934	120.245
124.808	126.070
126.375	129.707
131.438	133.286
134.608	138.068
135.641	140.604
138.172	141.947
144.289	148.324
149.638	152.298
151.649	154.779
154.189	158.175
154.290	159.901
159.646	161.177
161.174	163.622
155.084	163.706
161.717	166.388
163.991	167.848
167.460	169.587
170.667	172.865
172.008	175.376
173.659	177.659
175.688	178.462
179.994	180.437
182.097	183.627
185.447	186.252
183.524	186.895
185.659	187.762
185.532	189.492
189.132	190.270
200.805	208.479
205.337	210.997
203.375	211.619
207.331	211.631
204.804	214.207
218.821	224.593
223.027	228.091
225.243	232.040
230.866	234.448
231.621	237.460
233.681	240.695
244.849	245.958
246.605	248.859
247.501	249.409
242.385	249.707
249.770	251.092
258.768	259.066
258.784	260.307
263.158	265.578
268.065	276.956
274.274	278.253
278.129	282.304
282.861	285.234
284.950	285.730
287.304	292.308
288.891	295.806
289.056	298.684
297.297	299.570
294.885	302.294
297.934	302.499
301.837	307.908
303.097	308.364
299.941	308.730
306.520	311.692
304.311	311.738
312.019	312.490
309.311	312.622
313.770	314.169
313.851	315.409
314.597	317.387
317.663	319.281
315.154	323.876
323.301	327.507
327.877	331.900
332.435	333.782
337.278	337.949
338.120	338.590
343.387	345.622
346.582	351.028
346.830	352.568
351.766	353.135
346.920	353.308
346.878	354.909
350.946	355.169
352.097	355.509
354.898	355.965
356.311	357.149
356.807	357.797
358.949	359.274
356.105	360.905
359.475	361.034
363.938	365.620
366.781	367.588
365.670	367.855
360.385	368.645
370.080	370.724
368.615	372.190
368.683	372.711
372.236	373.660
371.641	375.302
372.565	376.429
379.138	381.563
381.177	382.104
381.847	382.733
384.506	386.911
389.359	390.431
389.419	391.609
389.470	392.769
393.548	395.888
389.923	397.119
394.047	399.144
397.531	400.226
403.018	405.054
403.730	407.102
400.770	407.282
414.339	414.997
418.906	424.123
420.983	428.595
421.705	430.960
429.685	431.909
426.127	432.766
424.692	432.831
433.719	436.183
432.706	436.365
428.578	437.435
432.533	441.554
443.545	447.685
449.499	453.442
450.544	454.793
457.193	458.584
456.131	460.047
465.198	469.476
469.089	474.232
470.626	475.486
471.457	477.248
471.482	478.704
477.509	479.477
477.620	483.076
482.510	484.793
491.868	493.908
494.281	499.938
494.819	501.669
500.600	502.826
511.003	514.577
514.481	516.715
516.513	520.278
517.869	524.812
519.745	526.672
524.570	527.878
519.087	528.176
525.501	529.257
528.634	530.945
522.949	531.528
529.637	531.728
525.186	532.099
531.617	533.464
532.741	537.661
538.606	542.123
545.228	547.123
545.869	549.185
545.176	549.281
547.003	552.451
559.422	567.644
564.967	571.652
565.651	573.369
563.783	573.899
568.858	574.661
574.053	578.600
582.945	584.872
581.741	585.621
589.061	591.340
592.381	593.863
594.274	596.051
606.371	612.796
610.829	615.690
611.613	617.121
607.135	619.302
618.524	620.144
619.209	621.420
623.275	624.610
611.082	625.952
625.895	629.554
631.151	632.725
632.463	635.596
633.651	636.804
634.635	637.934
640.408	643.263
643.054	645.260
651.871	654.806
658.107	661.494
658.523	662.695
661.126	664.240
660.812	666.426
661.240	668.893
661.457	671.469
667.204	672.135
676.675	677.722
671.637	680.221
677.866	680.660
680.594	687.729
684.945	688.147
688.719	691.918
686.302	692.454
689.686	694.154
689.442	694.648
690.572	695.574
696.899	699.668
699.273	703.574
706.677	707.498
708.426	710.196
709.353	713.900
713.772	717.114
718.797	721.052
718.833	721.227
722.279	724.360
722.004	726.585
722.628	727.527
728.926	729.974
728.809	731.133
729.708	731.163
742.383	748.213
745.608	750.954
744.819	751.485
744.295	751.890
743.944	753.125
749.501	753.863
749.811	755.311
756.716	757.451
758.073	759.870
768.117	774.785
774.973	776.076
775.968	777.395
776.802	781.941
778.654	784.210
782.088	788.346
781.972	789.399
778.956	789.884
782.118	793.939
794.691	797.279
797.285	797.896
793.690	798.666
798.992	801.235
800.252	801.814
800.066	803.451
807.241	807.811
817.242	820.040
827.242	829.890
828.271	833.086
827.579	833.594
831.020	834.855
842.190	843.221
844.427	847.025
847.756	849.756
850.854	855.530
853.940	858.665
851.711	859.105
856.981	861.700
854.989	862.629
855.797	863.737
856.039	864.059
868.687	872.053
870.384	874.322
873.400	874.756
876.346	878.982
884.420	890.829
886.881	892.850
885.835	893.447
889.102	894.654
888.014	895.298
894.468	895.434
900.867	901.802
903.061	906.016
901.898	906.759
905.306	906.914
910.367	912.496
907.777	912.957
911.170	914.587
912.027	916.232
911.229	916.355
912.242	917.763
914.741	918.506
914.964	918.772
914.531	920.656
917.847	923.312
923.317	925.798
925.259	927.844
918.828	929.479
931.410	932.587
930.931	932.642
933.398	939.380
938.155	940.275
937.926	941.198
947.214	951.261
946.671	951.532
951.492	953.271
963.471	970.649
968.395	976.458
969.496	977.146
969.819	977.970
971.883	978.345
979.076	980.556
980.069	985.564
986.475	989.644
986.911	992.865
993.806	997.465
993.899	997.817
994.984	999.503
1001.652	1004.843
1006.306	1008.750
1013.097	1016.685
1018.346	1019.828
1022.264	1029.149
1025.606	1031.107
1026.167	1031.883
1031.862	1033.611
1028.277	1034.806
1027.786	1036.633
1036.032	1038.251
1035.842	1038.922
1035.010	1039.314
1045.482	1046.708
